1,"Destinasi kedua.. Benteng Rotterdam. Terik matahari menyengat kulit di pagi hari. Bergegas segera masuk ke kompleks Benteng Rotterdam. Saya kira harus membayar untuk masuk, ternyata tidak, Hanay sekedar menulis buku tamu. Kita berkeliling memutar, memasuki bangunan satu persatu. Terdapat beberapa museum berisikan budaya orang Makassar. Dari bercocok tanam, jual beli hingga berlayar. Satu hal yg saya ingat, saya fikirkan adalah ketika saya membaca sejarah kota Makassar pada jaman dahulu itu seperti saya menerima pelajaran IPS waktu dibangkitkan sekolah. Saya kira saya mimpi bisa sampai dikota Makasar. Padahal waktu kecil saya, tau, mengerti kota Makasar dari bangku sekolah."
2,"cuaca di makassar cukup terik, sehingga sebaiknya mengunjungi tempat ini di pagi hari.tidak ada biaya karcis masuk, hanya bayar uang kebersihan seperlunya.tempatnya cukup bersih dan sering terdapat event atau pameran seni. Di sekitar museum juga terdapat penjual souvenir khas makassar dan khas Museum bagi yang mencari oleh oleh."
3,"Tempat ini adalah salah satu tempat wisata yang ada di makassar,Letak benteng ini dekat dari pantai losari.Di dalam benteng ini terdapat beberapa peninggalan sejarah saat tentara Belanda ada di Makassar.Tempat ini juga merupakan salah satu tempat favorit anak muda makassar untuk berkumpul di sore hari, bahkan beberapa grup atau kumpulan-kumpulan pecinta binatang dan yang memiliki hobby yang sama sering mengadakan event di tempat ini"
4,pagi hari saya mengunjungi benteng rotterdam agar belum terlalu ramai oleh para pengunjung. perjalanan yg saya tempuh dari hotel hanya 5 menit. untuk tiket masuk benteng rotterdam ini bersifat sukarela dengan mengisi buku tamu yg ada di pintu masuk. para penjaga di sini sangat ramah. spot terbaik foto ada disebelah kanan atas pintu masuk karena dari atas bisa terlihat benteng rotterdam yg luas. 
5,kunjungan wajib jika baru pertama datang ke makasar atau ujungpandang jangan sampai terlewatkan. banyak cerita sejarah yang bisa kita nikmati
6,Menikmati sore hari dibenteng rotherdam merupakan waktu yang sangat cocokKarena matahari sedang lembur lembutnyaSehingga kita dapat menikmati setiap bangunan dan bagian benteng dengan sangat maksimal tanpa tergangu teriknya matahariDiakhiri dengan menikmati secangkir ice coffe di gerai dekat pintu masuk dengan harga terjangkau dan rasa yg nikmat
7,"Benteng yang kokoh dan pernah dipugar karena hancur pas jaman perang, sekarang dipakai sebagai musium"
8,Tempat yang penuh dengan sejarah Bangunan masih terawat dan juga bersih.Tidak banyak tempat yang kita bisa kunjungi di kota makassar 
9,"Peninggalan sejarah Kesultanan Hasanudin, yaang dikelola oleh Dinas Pariwisata Kota Makasar. Menampilkan bukti sejarah masa perjuangan kerajaan dalam menghadapi pemerintah kolonial. Terimakasih sekali lagi kepada IRO Harpes Perintis Kota Makasar Sdri Zhakila."
0,"Menunggu waktu terbang ada sisa 4 jaman dr pantai losari ke bandara, nyempetin ke port of rotterdam buat ngeliat sejarah masa lalu indonesia dimana masa kolonial dan tempat pengasingan pangeran diponegoro, takjub banget begitu masuk ke dalam ada museum ttg makassar dan kebudayaan2 masa lampaunya..Tiket masuk port of rotterdam seiklasnya..Masuk museum 5rb perorangCm yg agak ganggu adalah tour guide kita ngga minta beliau menjelaskan terus, begitu kita ingin cepet selesai dibawah kita kasih 50rb.. ditolak tour guidenya bilang 200rb... ini yg agak ganggu terkesan memaksa dan bikin wisatawan ngga nyamanBuat pengelola utk lebih ditata lagi terutama tour guide hendaknya ada tarif yg transfaran bukan seperti di todong.. kasian pdhl tempatnya bagus sekali utk pengetahuan sejarah"
1,Tempat terawat baik. Suasana nyaman untuk duduk duduk santai.dan banyak spot foto karena suasana nya klasik dan romantis.
2,"sebagai pencinta musium dan sejarah, tidak lengkap datang berkunjung ke tempat berserajah seperti Benteng Rotterdam ini tanpa ada informasi yang menjadikannya seperti hidup kembali, selain itu, halaman museum ini penuh sampah dan parkiran motor. "
3,"Lokasi yang mudah dijangkau dan sarana kuliner sekitar lokasi menambah kenyamanan pengunjung untuk menikmati History Area ini , sehingga bisa berlama lama menikmatinya .Penataan dan kebersihan lingkungan cukup terjaga, sayang bagian depan Tulisan Fort Roterdam nya sdh ada yg mencoret.Spot indah untuk berbagai Selfi maupun berbagai event photo dapat ditemukan di lokasi ini.Kesadaran pengunjung wajib ditingkatkan , untuk  turut menjaga kelestarian dan keindahan serta kebersihan lingkungn bersejarah ini , untuk anak cucu kita selanjutnya.Tempat yang sangat menarik, sekian kali kesini tetap tidak bosan."
4,"Museum banyak yg tutup, banyak bangunan yg sudah rusak, dan tidak ada info tour yang jelas, seolah olah hanya melihat bangunan usang"
5,"Bentuknya dari atas seperti penyu....Peninggalan Belanda di kota Makassar, wajib dikunjungi meskipun hanya sekadar reuni....ataupun berkumpul bersama komunitas....🍃"
6,"Fort Rotterdam merupakan sebuah benteng peninggalan Kerajaan Gowa-Tallo. Benteng ini sangat luas dan terawat, di dalamnya  terdapat banyak bangunan dengan arsitektur dari zaman kolonial. Di benteng ini juga terdapat museum La Galigo, sayang tidak banyak yang bisa kita lihat di museum ini, karena koleksinya masih sedikit. Di benteng ini juga kita bisa melihat ruang tahanan tempat pengasingan Pangeran Diponegoro. Masuk ke benteng ini tidak dikenakan biaya tapi kami diminta untuk mengisi buku tamu dan memberikan sumbangan sukarela sebesar Rp.10.000,-. Yang tidak menyenangkan ketika kami berada di benteng ini,  banyak sekali anak-anak yang me jual buku dan mereka mengikuti kami terus sebelum buku-buku mereka dibeli."
7,"Lingkungannya bersih, dan Cukup terjaga dengan baik, lokasinya di tengah kota yang mudah di capai, serta cukup bagus untuk spot foto foto, jangan lupa masuk ke Museum La Galigo di dalam komplek benteng untuk informasi lebih lanjut seputar tempat ini intip Channel  youtube Alfalegro Jalan Jalan "
8,"Salah satu bangunan bersejarah di Makassar yang masih bagus. Meski ada beberapa bagian bangunan yg sudah tudak utuh, tidak mengurangi kegagahan benteng Ritterdam. Sayang cuaca Makassar yang panas di siang hari, membuat kita keliling-keliling bebteng sambil berpanas ria"
9,"Tempat bersejarah di makassar, cukup terawat, dan lokasi cukup luas, terletak di dekat pelabuhan dan akses tidak terlalu jauh dari pantai losari, cukup menawan untuk menikmati lembayung di bangunan atas"
0,"Masuk ke dalam, ada beberapa bangunan tua dari jaman Belanda yang terpelihara dengan baik. Ada bangunan difungsikan sebagai museum, dengan biaya tambahan untuk masuk ke museum. Di bagian tengah ada lapangan terbuka yang tertutup oleh rumput hijau. Bagian benteng bisa dinaiki dan dilewati oleh orang. Namun, perlu hati-hati saat berjalan karena tidak ada pengaman.Sebagian besar area adalah outdoor. Mengingat lokasi dekat laut, hawa di sekitar Fort Rotterdam sangat panas. Lebih baik datang pada sore hari."
1,"Salah satu ikon kota Makassar yang wajib anda kinjungi kalo ke kota Makassar. Disini anda dapat melihat situs peninggalan sejarah Hindia Belanda yang pernah menjajah kota ini. Bahkan jika anda suka fotografi, anda tidak akan kecewa dengan bangunan tua yang sudah ada sedikit renovasi tapi tidak menghapus nilai sejarah aslinya."
2,"Bangunan peninggalan hindia belanda ini merupakan salah satu ikon di kota makassar. terletak tidak jauh dari pantai, lokasinya sangat mudah dijangkau. Selain sebagai benteng pertahanan, juga merupakan bangunan tempat pengasingan Pangeran Diponegoro. Lokasi luas dan terawat, cocok untuk libur akhhir pekan."
3,"masuk gratis hanya bayar kalau masuk ke dalam museum, banyak peninggalan peninggalan jaman dahulu sejarah dari pulau sulawesi sebagai jalur dari perdagangan rempah rempah"
4,"Tempat yg baik untuk dikunjungi. Menambah wawasan kita tentang sejarah sulawesi, terutama Sulawesi Selatan. "
5,"Benteng Fort Rotterdam, benteng pertahanan kerajaan Gowa Tallo ini memiliki nilai historis yang sangat tinggi. Disini, di salah satu sudutnya merupakan ruangan pengasingan Pangeran Diponegoro"
6,"Benteng ini merupakan salah satu situs bersejarah di Makasar. Melihat arsitekturnya saja, dibuat pada jaman belanda. Sebenernya situs ini cukup menarik untuk jalan-jalan, apalagi bisa dibuka lebih pagi (misal jam 6 pagi) untuk sekedar berjalan-jalan atau olahraga."
7,Wajib kesini untuk mengetahui sejarah pahlawan di masa lalu. Banyak spot foto yang keren bagi penyuka selfie
8,"Jika ke Makassar, sempatkanlah melihat benteng ini. Fort Rotterdam masih berdiri gagah tak lekang dimakan usia. Tempat belajar sejarah yang bagus"
9,Tempat ini cocok bagi anda yang suka akan wisata peninggalan sejarah belanda di tanah sulawesi. Total bangunan didalamnya ada 13 bangunan. Beragam benda sejarah disini masih terjaga dengan sangat baik
0,"Terletak masuk daerah kota, terletak dekat pantai losari. Benteng ini cukup terawat.Wisata sejarah pun dapat dimulai dari benteng ini."
1,Enaknya masuk ke tempat ini tidak di pungut biaya alias gratis kita cukup mengisi buku tamu di sebelah kiri pintu masuk . Tapi untuk masuk ke museum La Galigo yang berada di blok D tetap bayar kalau ga salah Rp.3000 murah bukan? Sayang waktu berkunjung ke benteng rotterdam ini suasana sangat rame karena sedang berlangsung acara miwf jadi saya malas untuk mengexplore lebih banyak tempat ini.
2,Datang sore hari dan menuju batas benteng. Langsung bisa melihat lautan dan jualan2nya. Bangunannya kuno. Cocok utk melihat sejarah dan selfie. Masuknyw gratis. Kecuali mau pakai guide
3,"buat pecinta museum saya rasa wajib kesini karena sebagian besar bangunan benteng ini masih berdiri kokoh. lokasinya juga tidak begitu jauh dari pantai losari, cukup berjalan kaki sekitar 17 menit saja dan tidak ada tiket masuk ke fort rotterdam alias gratis! kita hanya diminta untuk mengisi buku tamu saja. sebagai heritage lovers, menurut saya pribadi sih agak disayangkan cagar budaya sebagus ini tidak memungut biaya masuk padahal kan lumayan untuk biaya perawatan. di area fort rotterdam ini juga ada museum la galigo yang mana kita harus membayar IDR 5.000,- untuk masuk kedalamnya. fort rotterdam juga bagus untuk keperluan fotografi karena banyak spot menarik di dalamnya."
4,Ford Rotterdam merupakan salah satu iconik dari kota Makassar. Lokasi yang tak terlalu jauh dari pusat keramaian di kota ini. Untuk masuknya sendiri free dengan hanya mengisi buku tamu . Dari tempat ini kita bisa melihat bangunan-bangunan yang ada di dalam area benteng dengan arsitektur bangunan Belanda. Disini juga ada ruang tahanan yang mana pernah unutk menawan Pangeran Diponegoro.
5,"Benteng peninggalan penjajah yang saat ini menjadi destinasi wisata di Sulawesi Selatan tepatnya di Kota Makassar, memberikan banyak informasi tentang perlawanan kepada penjajah dan kuatnya semangat pahlawan zaman dulu"
6,Benteng roterdam adalah tempat atau gedung belanda..dan beraneka ragam benda2 dulu yg bisa kita lihat
7,"Waktu senggang saat bisnis trip saya sempatkan ke beberapa lokasi wisata terdekat di kota makassar. googling di google map, Fort Rotterdam menjadi salah satu objek wisata yang menarik, khususnya buast saya yang senang foto.Benar saja saat tiba di Fort Rotterdam, museum ini adalah tempat yg bagus. Cukup terkejut juga karena benteng ini masih cukup terawat. Cat bangunannya juga masih bagus, tapi sangat sayang setiap bagian bangunan minim informasi, seperti museum tanpa arti, kita sebagai pengunjung tidak mengetahui kegunaan gedung ini di masa lalu seperti apa. Sepertinya pengelola museum sengaja fort rotterdam dibiarkan tanpa informasi di dalamnya, sehingga bisa menjadi uang penghasilan sampingan bagi karyawan di sana. overall sih OK, yang pasti tempat ini photogenic."
8,Merupakan sebuah benteng yang beralih fungsi menjadi musium. Didalam benteng ada beberapa bangunan yg membentuk persegi empat. Terdapat 2 musium didalamnya yg berisi tentang sejarah pulau makassar. Di sudut kiri belakang terdapat ruang penjara yang dulunya adalah tempat disekapnya pangeran diponegoro oleh belanda. Namun sayangnya saat saya berkunjung penjara ini ditutup dan hanya bisa dilihat dari jendela. Masuk ke sisi lain bangunan yang ada jalan seperti lorong pajang yg oleh petugas di tutup dg almari kayu sehingga pengunjung tidak bisa terus berjalan.tamannya indah. Rumputnya hijau.
9,"Sungguh sangat terkesan sekali ketika pertama kalinya saya dan keluarga mengunjungi Benteng Rotterdam. Anda dapat melihat bangunan-bangunan bergaya arsitektur Belanda dan berbagai benda-benda peninggalan sejarah khususnya sejarah perjuangan rakyat Sulawesi Selatan. Pokoknya jika Anda ke Makassar, wajib deh mengunjungi tempat ini."
0,"Salah satu objek wisata bersejarah di Makassar. Lokasinya dekat dengan Pantai Losari. Tidak ada HTM khusus untuk masuk, hanya memberi uang perawatan seikhlasnya saja saat mengisi buku tamu di dekat gerbang masuk. Benteng ini masih berdiri kokoh dan sangat mengesankan. Petunjuk arah menuju spot-spot penting di dalam benteng tersedia dengan jelas sehingga memudahkan pengunjung. Ada taman yang terawat dengan baik di bagian tengah untuk beristirahat kalau lelah berkeliling benteng. Ada juga museum yang bisa dikunjungi dengan HTM yang cukup murah. Sayangnya di beberapa bagian tembok benteng ada coretan-coretan tangan usil."
1,"sewaktu saya berkunjung ke musium ini, saya sangat takjum dengan bangunan masa lalu yang di bangun oleh kaum eropa masa lalu yang serasa kita berada di luar negeri saja. apa lagi banyak sekali peningalan benda-benda bersejarah dimasa lalu yang sangat membuat saya serasa kembali ke masa lalu.pakoknya saya sangat menikmati perjalanan saya datang ketempat ini."
2,Semuanya sejarah kota makssar ada dsnii.. Lokasi dekat dgn pantai losari ..Di dpn musuem banyak penjual makanan
3,Bagussss untuk para wisata banyak barang peninggalan jamam dulu apa lagi tempat ini berdekatan dengan pantai losari good lah
4,Benteng Rotterdam terletak di kota Makassar. Lokasinya dekat dengan Pantai Losari. Memasuki kawasan Benteng Rotterdam tidak dipungut biaya sama sekali. Jika pengunjung igin mwndapatkan informasi mengenai Benteng Rotterdam disana disediakan tour guide dengan biaya tertentu. Benteng Rotterdam sanagat luas dan banyak terdapat banguna bangina lama. Didalamnya bangunan juga ada museum yag berisi foto-foto dan barang peninggalan sejarah.
5,Kesini pas hari terakhir puasa...rame ya menjelang berbuka puasa. Di depan benteng rotterdam banyak penjual untuk berbuka puasa.
6,Saat masuk anda akan diminta mengisi buku kunjungan dan mengisi dana sukarela . Jika ingin tahu lebih banyak tentang sejarah benteng ini ada baik nya meminta tour guide yang biasanya standby di depan pintu gerbang untuk menemani anda. Bangunan nya masih terawat cukup baik. Di sore hari kadang dijadikan tempat berkumpul berbagai komunitas anak muda makassar. Saat memasuki musium anda akan diminta membayar tiket terlebih dahulu. Didalam museum ada berbagai diorama serta replika benda bersejarah.
7,Tempat ini tdk jauh di pantai losari. Saat yg pling tpat untk mnikmati tmpat ini adlh saat sore hari. Disini kita dpat mnikmati bbrpa pningglan sjarah Belanda... Goodlah pokoknya
8,Tiba pukul 17.30 sehingga tidak bisa lama menikmati Fort Rotterdam Pemandangan sunset dari bagian atas benteng cukup bagus dengan berlatarkan pelabuhan.
9,"Saya ke benteng ini dua kali, yang pertama dengan teman dan yang kedua dengan keluarga. ketika masuk kami diwajibkan mengisi buku tamu dan diminta memberikan sumbangan sukarela oleh petugasnya. Sangat disayangkan karena seharusnya gratis jika dilihat dari komentar-komentar sebelumnya. Yang menarik dari benteng ini adalah kondisi tamannya yang berumput hijau dan beberapa tanaman lontar yang memperindah tamannya, ada bangunan seperti gereja tua yang bagus dijadikan spot berfoto. dan gedung tua peninggalan belanda yang mengelilingi tempat wisata ini."
0,"Untuk masuk ke dalam benteng tidak dikenakan biaya, namun untuk masuk ke museum di dalamnya dikenakan biaya yang cukup murah. Terdapat beberapa peninggalan sejarah di dalam museum seperti peralatan perang, alat rumah tangga, perahu, peninggalan kerajaan, patung dan sebagainya. Kondisi di dalam museum cukup bersih meskipun lampu tidak terlalu terang."
1,"Awalnya tidak berniat untuk masuk kesini, tetapi diajak temen saya dan ternyata biaya masuknya gratis, hehehe...Tempatnya lumayan bagus buat foto foto dan melihat sejarah yang ada di benteng rotterdam... Salah satu tempat yang harus dikunjungi di wilayah makasar 😎"
2,"Tempatnya bagus, berisi museum dan sari atas bisa liat matahari terbenam, cm di beberapa tempat agak berdebu dan kurang bersih saja"
3,"Benteng rotterdam terletak sktr 1 km dari pantai losari. Bisa ditempuh dengan jalan kaki, naik becak atau angkutan umum dari pantai losari. Ketika memasuki gerbang akan diminta untuk mengisi buku tamu dan memberikan sumbangan sukarela. Selanjutnya didalam benteng terdapat bangunan2 kuno yang berdiri dengan megah, tampak bersih dan terawat. Berada di dalam lingkungan benteng terasa nyaman karena mata akan dimanjakan oleh hijaunya rumput dan pohon2 yang asri. Didalam benteng tersebut juga terdapat museum galigo dan art gallery yang berisi berbagai macam lukisan. "
4,Benteng rotterdam cocok di kunjungi untuk mengetahui sejarah daerah makassar. Di sana merupakan salah satu tempat peninggalan berserajarah yang lengkap. Tempatnya strategis berada di pusat kota dan di sebelah2 benteng rotterdam juga banyak yang berjualan air kelapa. Jika haus bisa langsung menikmatinya 
5,Memperkenalkan anak2 tentang sejarah perjuangan bangsa indonesia... tempat ini sangat baik dan mesti banyak tempat tempat seperti ini
6,"Benteng Rotterdam adalah bangunan berbentuk penyu peninggalan kolonial. Bangunan ini sekarang digunakan untuk Museum La Galigo. Koleksi museumnya berupa benda-benda suku yang ada di Sulawesi Selatan seperti pakaian adat,  meriam dan foto-foto jaman dulu. Masuk benteng ini akan ditarik biaya sukarela. Nanti di dalamnya ditarik biaya lagi jika mau masuk museum. Disamping museum ada ruangan yang pernah dipakai sebagai penjara Pangeran Diponegoro."
7,"Datang kesini, pengunjungnya sedikit, perwawatanya bagus, lihat2 bekas penjara, dan konstruksi bangunan2 tua pada zaman itu"
8,Merupakan tempat bersejarah yg paling terkenal di Makassar karna di benteng rotterdam ini banyak memperlihatkan sejarah dari Makassar mulai dari bangunannya yg masih kokoh sejak zaman Belanda sampai Museum yg sangat luas dan sangat lengkap menceritakan tentang perjuangan masyarakat makassar melawan belanda. Tempat ini sangat menarik dan baik untuk dijadikan destinasi pembelajaran ☺
9,"Belajar sejarah Makassar di dalam benteng ini, melihat ruang bawah tanah tempat penyiksaan di masa Belanda. Sekarang sudah lebih rapi, banyak spot foto juga. Siapkan payung dan topi. "
0,Benteng ini menjadi tujuan wisata kami begitu merencanakan short trip ke Makassar. Lokasinya yang berada dikota sangat memudahkan kami mengunjunginya. Pemandu yang bercerita pun sangat atraktif sekali menceritakan sejarah benteng dan suku suku yang menjadi asal usul kota Makassar. Anak-anak sangat menikmati kunjungan ke tempat ini.
1,"Tak menyesal rasanya menyempatkan waktu ke Fort Rotterdam untuk belajar mengenai benteng ini dan Kerajaan Gowa, tentunya juga tentang Kota Makassar. Koleksinya lengkap dan banyak dengan lokasi yang cukup luas. Benteng yang dibuat oleh Kerajaan Gowa dan sempat diduduki (dan di-remake) oleh Belanda serta Jepang ini terpreservasi dengan baik. Saya menyewa guide dengan tips Rp 100.000 dan guide tersebut memiliki pengetahuan yang sangat baik mengenai Fort Rotterdam, benda2 di museum, sejarah Kota Makassar maupun Kerajaan Gowa. Banyak trivia yang saya dapatkan dan membuat bahagia saya yang memang pencinta sejarah. Tiket masuk Rp 7500. Benteng ini dekat dengan pelabuhan dan Pantai Losari."
2,"Terletak di tepi pantai, dg parkiran yg terbatas.Benteng ini memiliki 16 gedung & 5 bastion yg berbentuk seperti penyu.Baik gedung2x & bastion2xnta terpelihara dg baik.Kita bs jalan2x sepanjang dinding benteng karena saling terhubung, kec pd dinding yg roboh di belakang loji.Masing2x bastion diberi nama berdasarkan asal pasukan yg ditugasi menjaganya.Benteng ini adl benteng tempat penahanan pangeran Diponegoro hingga meninggalnya.Museum tidak menarik, kecuali didampingi oleh guide yg bagus (rekomendasi Sy adl pak Jamal  , dia dpt memberikan info yg luas & mendalam, namun sebaiknya kita menyediakan stengah harian krn cerita2x Beliau yg panjang)Tlp pak Jamal : 081342944401."
3,"Cagar budaya yg satu ini mencatatkan sejarah panjang kota Makassar dan masyarakat nya. Lokasinya yg dekat dg pantai Losari, menjadi tempat yg harus anda sempatkan untuk berkunjung. Sewa lah guide untuk penjelasan lebih lanjut dg bea 100rb. "
